pc_time_s,time_s,roll_heading,roll_velocity,roll_accel_est,pid,ff,motor_cmd,p,i,d,ff_gain
1776020640.5533366,49.131,-123.030235,-0.000293,-0.014465,0.002931,0.0,0.002931,0.0,0.0,10.0,0.0
1776020640.5731666,49.151,-123.032394,-0.000115,0.054327,0.001145,0.0,0.001145,0.0,0.0,10.0,0.0
1776020640.5938377,49.171,-123.031425,7.3e-05,-0.038881,-0.000734,0.0,-0.000734,0.0,0.0,10.0,0.0
1776020640.6131938,49.191,-123.033951,-6.1e-05,0.129571,0.000613,0.0,0.000613,0.0,0.0,10.0,0.0
1776020640.6334534,49.211,-123.032356,0.001079,0.072521,-0.010787,0.0,-0.010787,0.0,0.0,10.0,0.0
1776020640.6533756,49.231,-123.032532,0.000653,-0.091442,-0.006531,0.0,-0.006531,0.0,0.0,10.0,0.0
1776020640.673455,49.251,-123.031265,0.000543,-0.139804,-0.005433,0.0,-0.005433,0.0,0.0,10.0,0.0
1776020640.6933973,49.271,-123.031876,0.000697,-0.121333,-0.006965,0.0,-0.006965,0.0,0.0,10.0,0.0
1776020640.7133696,49.291,-123.030785,0.000695,0.006075,-0.006947,0.0,-0.006947,0.0,0.0,10.0,0.0
1776020640.7336848,49.311,-123.030746,0.000411,0.080728,-0.004107,0.0,-0.004107,0.0,0.0,10.0,0.0
1776020640.7535076,49.331,-123.029312,0.000563,-0.020342,-0.005631,0.0,-0.005631,0.0,0.0,10.0,0.0
1776020640.77381,49.351,-123.029366,0.000633,-0.046535,-0.006334,0.0,-0.006334,0.0,0.0,10.0,0.0
1776020640.7936294,49.371,-123.030304,-1.3e-05,-0.06469,0.000126,0.0,0.000126,0.0,0.0,10.0,0.0
1776020640.8140023,49.391,-123.030113,0.000689,-0.215604,-0.00689,0.0,-0.00689,0.0,0.0,10.0,0.0
1776020640.8335836,49.411,-123.030319,-2.1e-05,-0.190838,0.000206,0.0,0.000206,0.0,0.0,10.0,0.0
1776020640.853513,49.431,-123.027519,-0.000913,0.148826,0.009127,0.0,0.009127,0.0,0.0,10.0,0.0
1776020640.8736022,49.451,-123.026222,-0.00041,0.274485,0.004103,0.0,0.004103,0.0,0.0,10.0,0.0
1776020640.8932211,49.471,-123.02272,-6.1e-05,0.052704,0.000612,0.0,0.000612,0.0,0.0,10.0,0.0
1776020640.9132488,49.491,-123.022614,-0.000531,0.064569,0.005314,0.0,0.005314,0.0,0.0,10.0,0.0
1776020640.933255,49.511,-123.019814,-0.000632,0.057843,0.006318,0.0,0.006318,0.0,0.0,10.0,0.0
1776020640.9546173,49.531,-123.022263,0.000767,-0.091023,-0.007668,0.0,-0.007668,0.0,0.0,10.0,0.0
1776020640.9735408,49.551,-123.021561,0.00027,0.002832,-0.002699,0.0,-0.002699,0.0,0.0,10.0,0.0
1776020640.9936252,49.571,-123.021248,0.001374,-0.419063,-0.013738,0.0,-0.013738,0.0,0.0,10.0,0.0
1776020641.0135486,49.591,-123.021317,0.000178,-0.053887,-0.001785,0.0,-0.001785,0.0,0.0,10.0,0.0
1776020641.0343928,49.611,-123.021492,0.000841,-0.000601,-0.008414,0.0,-0.008414,0.0,0.0,10.0,0.0
1776020641.0535269,49.631,-123.022591,0.000122,0.125678,-0.001216,0.0,-0.001216,0.0,0.0,10.0,0.0
1776020641.0736778,49.651,-123.023628,0.000794,0.025153,-0.007942,0.0,-0.007942,0.0,0.0,10.0,0.0
1776020641.0939367,49.671,-123.025566,0.000332,-0.111347,-0.003316,0.0,-0.003316,0.0,0.0,10.0,0.0
1776020641.1140401,49.691,-123.025322,-0.000522,0.104987,0.005223,0.0,0.005223,0.0,0.0,10.0,0.0
1776020641.1335251,49.711,-123.026985,-0.000712,0.189653,0.007124,0.0,0.007124,0.0,0.0,10.0,0.0
1776020641.153281,49.731,-123.025795,-0.000239,0.062071,0.002387,0.0,0.002387,0.0,0.0,10.0,0.0
1776020641.173194,49.751,-123.027412,-0.000822,0.108424,0.00822,0.0,0.00822,0.0,0.0,10.0,0.0
1776020641.1941457,49.771,-123.026833,-0.000567,0.20461,0.005672,0.0,0.005672,0.0,0.0,10.0,0.0
1776020641.2136374,49.791,-123.029129,0.000382,-0.12952,-0.003822,0.0,-0.003822,0.0,0.0,10.0,0.0
1776020641.2331483,49.811,-123.028214,9.7e-05,-0.151497,-0.00097,0.0,-0.00097,0.0,0.0,10.0,0.0
1776020641.2535152,49.831,-123.028435,-0.000901,0.036301,0.009012,0.0,0.009012,0.0,0.0,10.0,0.0
1776020641.2736993,49.851,-123.027397,0.000148,-0.058099,-0.001478,0.0,-0.001478,0.0,0.0,10.0,0.0
1776020641.2935412,49.871,-123.028542,0.001002,-0.273963,-0.010015,0.0,-0.010015,0.0,0.0,10.0,0.0
1776020641.3135755,49.891,-123.027901,0.000575,-0.174818,-0.005746,0.0,-0.005746,0.0,0.0,10.0,0.0
1776020641.3335316,49.911,-123.029472,-0.000201,0.15559,0.002012,0.0,0.002012,0.0,0.0,10.0,0.0
1776020641.35399,49.931,-123.028191,-0.000409,0.257459,0.004093,0.0,0.004093,0.0,0.0,10.0,0.0
1776020641.3735633,49.951,-123.028381,0.000774,-0.015704,-0.007742,0.0,-0.007742,0.0,0.0,10.0,0.0
1776020641.3939188,49.971,-123.027626,0.000398,-0.083389,-0.003984,0.0,-0.003984,0.0,0.0,10.0,0.0
1776020641.4135137,49.991,-123.028282,-0.000105,0.061017,0.001053,0.0,0.001053,0.0,0.0,10.0,0.0
1776020641.4335012,50.011,-123.029182,-0.000252,0.025773,0.002517,0.0,0.002517,0.0,0.0,10.0,0.0
1776020641.453519,50.031,-123.028954,-0.000188,-0.090432,0.001878,0.0,0.001878,0.0,0.0,10.0,0.0
1776020641.4735007,50.051,-123.028679,-0.00039,0.012294,0.003896,0.0,0.003896,0.0,0.0,10.0,0.0
1776020641.493109,50.071,-123.028076,-0.000748,0.085184,0.007482,0.0,0.007482,0.0,0.0,10.0,0.0
1776020641.5135136,50.091,-123.027557,-0.001799,0.312923,0.017993,0.0,0.017993,0.0,0.0,10.0,0.0
1776020641.5335288,50.111,-123.026711,-0.000701,0.269559,0.007014,0.0,0.007014,0.0,0.0,10.0,0.0
1776020641.5535028,50.131,-123.029884,-0.00087,0.257088,0.008701,0.0,0.008701,0.0,0.0,10.0,0.0
1776020641.5735211,50.151,-123.027573,-0.000383,0.151804,0.003834,0.0,0.003834,0.0,0.0,10.0,0.0
1776020641.5935314,50.171,-123.027901,7.5e-05,0.059547,-0.000748,0.0,-0.000748,0.0,0.0,10.0,0.0
1776020641.613614,50.191,-123.0252,-0.000407,0.038452,0.004073,0.0,0.004073,0.0,0.0,10.0,0.0
1776020641.633509,50.211,-123.025047,-0.000881,0.063765,0.008806,0.0,0.008806,0.0,0.0,10.0,0.0
1776020641.6535196,50.231,-123.022659,-0.00031,-0.039862,0.003102,0.0,0.003102,0.0,0.0,10.0,0.0
1776020641.673522,50.251,-123.022339,9e-06,0.005157,-9.3e-05,0.0,-9.3e-05,0.0,0.0,10.0,0.0
1776020641.6935568,50.271,-123.022629,0.001085,-0.281158,-0.010854,0.0,-0.010854,0.0,0.0,10.0,0.0
1776020641.7135344,50.291,-123.024048,0.000484,-0.335169,-0.004841,0.0,-0.004841,0.0,0.0,10.0,0.0
1776020641.7335768,50.311,-123.025841,-0.000869,0.104683,0.008694,0.0,0.008694,0.0,0.0,10.0,0.0
1776020641.7536554,50.331,-123.027191,-0.001032,0.109995,0.010324,0.0,0.010324,0.0,0.0,10.0,0.0
1776020641.7735217,50.351,-123.027229,-0.000934,0.306721,0.009343,0.0,0.009343,0.0,0.0,10.0,0.0
1776020641.7935388,50.371,-123.02652,-0.000874,0.222643,0.008739,0.0,0.008739,0.0,0.0,10.0,0.0
1776020641.8135345,50.391,-123.026711,-0.001278,0.135489,0.012779,0.0,0.012779,0.0,0.0,10.0,0.0
1776020641.833648,50.411,-123.023247,-0.000959,0.050848,0.009588,0.0,0.009588,0.0,0.0,10.0,0.0
1776020641.8535426,50.431,-123.021042,-0.000841,0.049243,0.008411,0.0,0.008411,0.0,0.0,10.0,0.0
1776020641.8735132,50.451,-123.017845,-0.001598,0.087897,0.015978,0.0,0.015978,0.0,0.0,10.0,0.0
1776020641.893049,50.471,-123.019035,-0.000301,-0.099733,0.00301,0.0,0.00301,0.0,0.0,10.0,0.0
1776020641.913499,50.491,-123.020317,-0.000932,0.087261,0.009324,0.0,0.009324,0.0,0.0,10.0,0.0
1776020641.933296,50.511,-123.024483,0.000172,0.036676,-0.001724,0.0,-0.001724,0.0,0.0,10.0,0.0
1776020641.9536242,50.531,-123.024216,-0.000834,0.114308,0.00834,0.0,0.00834,0.0,0.0,10.0,0.0
1776020641.9739838,50.551,-123.023682,4.1e-05,0.086894,-0.000409,0.0,-0.000409,0.0,0.0,10.0,0.0
1776020641.9936392,50.571,-123.022285,-0.000346,0.049471,0.003461,0.0,0.003461,0.0,0.0,10.0,0.0
1776020642.0138195,50.591,-123.022903,0.00018,-0.006433,-0.0018,0.0,-0.0018,0.0,0.0,10.0,0.0
1776020642.0335507,50.611,-123.023094,-0.000356,0.075132,0.003565,0.0,0.003565,0.0,0.0,10.0,0.0
1776020642.0535429,50.631,-123.023178,-0.000495,-0.014662,0.00495,0.0,0.00495,0.0,0.0,10.0,0.0
1776020642.073546,50.651,-123.022736,-4.8e-05,-0.164106,0.000481,0.0,0.000481,0.0,0.0,10.0,0.0
1776020642.0941882,50.671,-123.023651,0.00091,-0.416832,-0.009105,0.0,-0.009105,0.0,0.0,10.0,0.0
1776020642.11353,50.691,-123.024681,-0.001185,-0.038065,0.011848,0.0,0.011848,0.0,0.0,10.0,0.0
1776020642.1333055,50.711,-123.024391,-0.001345,0.173067,0.013448,0.0,0.013448,0.0,0.0,10.0,0.0
1776020642.1532001,50.731,-123.026413,-0.000743,0.20358,0.007431,0.0,0.007431,0.0,0.0,10.0,0.0
1776020642.1734154,50.751,-123.024353,-0.000558,0.183808,0.005579,0.0,0.005579,0.0,0.0,10.0,0.0
1776020642.193604,50.771,-123.025826,-0.000416,0.073251,0.00416,0.0,0.00416,0.0,0.0,10.0,0.0
1776020642.213527,50.791,-123.024292,-0.000314,0.094912,0.003138,0.0,0.003138,0.0,0.0,10.0,0.0
1776020642.2335176,50.811,-123.023407,-0.000693,0.084551,0.006928,0.0,0.006928,0.0,0.0,10.0,0.0
1776020642.253848,50.831,-123.023148,0.00104,-0.27377,-0.010402,0.0,-0.010402,0.0,0.0,10.0,0.0
1776020642.273268,50.851,-123.024963,0.000133,-0.086926,-0.00133,0.0,-0.00133,0.0,0.0,10.0,0.0
1776020642.2931921,50.871,-123.024323,2.5e-05,0.153526,-0.000248,0.0,-0.000248,0.0,0.0,10.0,0.0
1776020642.3134885,50.891,-123.025291,-0.00036,0.244426,0.003605,0.0,0.003605,0.0,0.0,10.0,0.0
1776020642.3331938,50.911,-123.024635,0.000537,-0.112933,-0.005367,0.0,-0.005367,0.0,0.0,10.0,0.0
1776020642.3535638,50.931,-123.025726,-0.000136,-0.036976,0.001359,0.0,0.001359,0.0,0.0,10.0,0.0
1776020642.3736093,50.951,-123.022987,0.000246,-0.083944,-0.002456,0.0,-0.002456,0.0,0.0,10.0,0.0
1776020642.3935351,50.971,-123.022751,-0.000376,-0.164209,0.003758,0.0,0.003758,0.0,0.0,10.0,0.0
1776020642.414513,50.991,-123.024048,-0.001101,0.026992,0.011014,0.0,0.011014,0.0,0.0,10.0,0.0
1776020642.4332664,51.011,-123.02446,-0.001116,0.239459,0.011162,0.0,0.011162,0.0,0.0,10.0,0.0
1776020642.4538147,51.031,-123.025932,-0.000998,0.352784,0.009979,0.0,0.009979,0.0,0.0,10.0,0.0
1776020642.4735246,51.051,-123.023926,-0.000684,0.168042,0.00684,0.0,0.00684,0.0,0.0,10.0,0.0
1776020642.493558,51.071,-123.025497,-0.000748,0.07456,0.007483,0.0,0.007483,0.0,0.0,10.0,0.0
1776020642.5135674,51.091,-123.02533,-0.001133,0.096867,0.011325,0.0,0.011325,0.0,0.0,10.0,0.0
1776020642.5334475,51.111,-123.027229,-0.001375,0.207032,0.013754,0.0,0.013754,0.0,0.0,10.0,0.0
1776020642.553534,51.131,-123.025238,-0.000426,0.150433,0.004256,0.0,0.004256,0.0,0.0,10.0,0.0
1776020642.5734975,51.151,-123.026588,-0.000412,0.048999,0.004121,0.0,0.004121,0.0,0.0,10.0,0.0
1776020642.5935216,51.171,-123.02652,0.000806,0.015737,-0.008055,0.0,-0.008055,0.0,0.0,10.0,0.0
1776020642.6136608,51.191,-123.028801,0.000446,0.097415,-0.004461,0.0,-0.004461,0.0,0.0,10.0,0.0
1776020642.6332536,51.211,-123.028763,0.000779,-0.091906,-0.007787,0.0,-0.007787,0.0,0.0,10.0,0.0
1776020642.6535676,51.231,-123.030212,0.00094,-0.236955,-0.009403,0.0,-0.009403,0.0,0.0,10.0,0.0
1776020642.6735702,51.251,-123.028679,0.000326,-0.107639,-0.003255,0.0,-0.003255,0.0,0.0,10.0,0.0
1776020642.693936,51.271,-123.028786,-0.000812,0.200314,0.008122,0.0,0.008122,0.0,0.0,10.0,0.0
1776020642.7135513,51.291,-123.029366,-0.000203,-0.043061,0.002028,0.0,0.002028,0.0,0.0,10.0,0.0
1776020642.7332907,51.311,-123.028625,-0.000323,-0.131248,0.003232,0.0,0.003232,0.0,0.0,10.0,0.0
1776020642.7536411,51.331,-123.030922,-0.00166,0.054023,0.0166,0.0,0.0166,0.0,0.0,10.0,0.0
1776020642.7731037,51.351,-123.030678,-0.000589,0.168034,0.005891,0.0,0.005891,0.0,0.0,10.0,0.0
1776020642.7935722,51.371,-123.03125,0.00019,-0.093764,-0.001898,0.0,-0.001898,0.0,0.0,10.0,0.0
1776020642.813497,51.391,-123.031059,-0.000529,0.062881,0.005285,0.0,0.005285,0.0,0.0,10.0,0.0
1776020642.833257,51.411,-123.03196,-0.000311,0.043348,0.003107,0.0,0.003107,0.0,0.0,10.0,0.0
1776020642.853283,51.431,-123.030891,3.3e-05,0.049644,-0.000334,0.0,-0.000334,0.0,0.0,10.0,0.0
1776020642.8735511,51.451,-123.03054,0.000287,-0.004761,-0.002873,0.0,-0.002873,0.0,0.0,10.0,0.0
1776020642.8935308,51.471,-123.026482,-0.000238,0.075323,0.002376,0.0,0.002376,0.0,0.0,10.0,0.0
1776020642.9135046,51.491,-123.025269,-0.000697,0.1304,0.006971,0.0,0.006971,0.0,0.0,10.0,0.0
1776020642.9333007,51.511,-123.025269,4e-06,0.067849,-3.7e-05,0.0,-3.7e-05,0.0,0.0,10.0,0.0
1776020642.9535177,51.531,-123.025185,0.00096,-0.093447,-0.009604,0.0,-0.009604,0.0,0.0,10.0,0.0
1776020642.9738238,51.551,-123.023819,8.7e-05,-0.010696,-0.000869,0.0,-0.000869,0.0,0.0,10.0,0.0
1776020642.9935625,51.571,-123.023186,-0.000156,0.157996,0.001558,0.0,0.001558,0.0,0.0,10.0,0.0
1776020643.0135827,51.591,-123.022766,-0.00038,0.182342,0.0038,0.0,0.0038,0.0,0.0,10.0,0.0
1776020643.033094,51.611,-123.02282,0.000416,0.002175,-0.004158,0.0,-0.004158,0.0,0.0,10.0,0.0
1776020643.0535822,51.631,-123.022507,0.000423,-0.041312,-0.004229,0.0,-0.004229,0.0,0.0,10.0,0.0
1776020643.0735438,51.651,-123.020294,-0.0002,0.072461,0.001998,0.0,0.001998,0.0,0.0,10.0,0.0
1776020643.0935,51.671,-123.021004,-0.000424,0.114584,0.004241,0.0,0.004241,0.0,0.0,10.0,0.0
1776020643.1131718,51.691,-123.018517,-0.000294,-0.05831,0.002937,0.0,0.002937,0.0,0.0,10.0,0.0
1776020643.1339147,51.711,-123.019211,-0.000449,0.026666,0.004493,0.0,0.004493,0.0,0.0,10.0,0.0
1776020643.1535268,51.731,-123.017708,-0.001259,0.208782,0.01259,0.0,0.01259,0.0,0.0,10.0,0.0
1776020643.1735349,51.751,-123.017845,-0.000866,0.273411,0.008663,0.0,0.008663,0.0,0.0,10.0,0.0
1776020643.1931963,51.771,-123.014267,9e-05,0.032886,-0.000904,0.0,-0.000904,0.0,0.0,10.0,0.0
1776020643.2135305,51.791,-123.014252,-0.000349,0.033861,0.003489,0.0,0.003489,0.0,0.0,10.0,0.0
1776020643.233332,51.811,-123.013092,0.000542,-0.158617,-0.005417,0.0,-0.005417,0.0,0.0,10.0,0.0
1776020643.253508,51.831,-123.015633,-0.000137,-0.031766,0.001372,0.0,0.001372,0.0,0.0,10.0,0.0
1776020643.273633,51.851,-123.016129,0.000594,-0.123707,-0.005942,0.0,-0.005942,0.0,0.0,10.0,0.0
1776020643.2935522,51.871,-123.015335,0.001617,-0.327146,-0.016169,0.0,-0.016169,0.0,0.0,10.0,0.0
1776020643.3135362,51.891,-123.014854,-6.8e-05,-0.003864,0.000684,0.0,0.000684,0.0,0.0,10.0,0.0
1776020643.3335285,51.911,-123.014954,0.000646,-0.04521,-0.006464,0.0,-0.006464,0.0,0.0,10.0,0.0
1776020643.3530793,51.931,-123.014366,-0.000157,0.037247,0.001569,0.0,0.001569,0.0,0.0,10.0,0.0
1776020643.373566,51.951,-123.013161,-0.000465,0.226931,0.004647,0.0,0.004647,0.0,0.0,10.0,0.0
1776020643.3936503,51.971,-123.012589,-0.000754,0.368084,0.007544,0.0,0.007544,0.0,0.0,10.0,0.0
1776020643.413771,51.991,-123.012451,-0.000558,0.246096,0.005578,0.0,0.005578,0.0,0.0,10.0,0.0
1776020643.4332478,52.011,-123.012451,-0.001466,0.24532,0.014663,0.0,0.014663,0.0,0.0,10.0,0.0
1776020643.453526,52.031,-123.009735,-0.000857,0.072758,0.008573,0.0,0.008573,0.0,0.0,10.0,0.0
1776020643.4735115,52.051,-123.01268,-0.000618,-0.00998,0.006176,0.0,0.006176,0.0,0.0,10.0,0.0
1776020643.4937267,52.071,-123.010269,-0.000215,-0.097451,0.002152,0.0,0.002152,0.0,0.0,10.0,0.0
1776020643.5133066,52.091,-123.009613,-0.00013,-0.209014,0.001301,0.0,0.001301,0.0,0.0,10.0,0.0
1776020643.5335228,52.111,-123.008507,0.000109,-0.251152,-0.001093,0.0,-0.001093,0.0,0.0,10.0,0.0
1776020643.5535338,52.131,-123.011086,0.000883,-0.19891,-0.008827,0.0,-0.008827,0.0,0.0,10.0,0.0
1776020643.573261,52.151,-123.010551,0.000711,-0.025344,-0.007113,0.0,-0.007113,0.0,0.0,10.0,0.0
1776020643.5935624,52.171,-123.011986,0.000519,0.005681,-0.005185,0.0,-0.005185,0.0,0.0,10.0,0.0
1776020643.6131897,52.191,-123.01152,6e-06,0.049677,-5.7e-05,0.0,-5.7e-05,0.0,0.0,10.0,0.0
1776020643.633202,52.211,-123.011826,0.000648,0.043325,-0.00648,0.0,-0.00648,0.0,0.0,10.0,0.0
1776020643.6534586,52.231,-123.012001,-0.000101,0.108852,0.001011,0.0,0.001011,0.0,0.0,10.0,0.0
1776020643.6732175,52.251,-123.009827,-0.0002,0.097436,0.001999,0.0,0.001999,0.0,0.0,10.0,0.0
1776020643.6935005,52.271,-123.009758,-0.00035,0.175878,0.003496,0.0,0.003496,0.0,0.0,10.0,0.0
1776020643.7135575,52.291,-123.010857,-0.000294,0.059264,0.00294,0.0,0.00294,0.0,0.0,10.0,0.0
1776020643.7332895,52.311,-123.012863,-0.000776,0.119552,0.007761,0.0,0.007761,0.0,0.0,10.0,0.0
1776020643.7535486,52.331,-123.012421,-0.000561,0.041909,0.005612,0.0,0.005612,0.0,0.0,10.0,0.0
1776020643.7732604,52.351,-123.014252,-0.001018,0.144513,0.01018,0.0,0.01018,0.0,0.0,10.0,0.0
1776020643.7935314,52.371,-123.011688,-0.00074,0.078159,0.007403,0.0,0.007403,0.0,0.0,10.0,0.0
1776020643.8138034,52.391,-123.012794,0.000524,-0.265184,-0.005244,0.0,-0.005244,0.0,0.0,10.0,0.0
1776020643.8335912,52.411,-123.011467,0.000306,-0.25118,-0.003062,0.0,-0.003062,0.0,0.0,10.0,0.0
1776020643.8535419,52.431,-123.012436,-0.000671,0.062323,0.006713,0.0,0.006713,0.0,0.0,10.0,0.0
1776020643.873519,52.451,-123.009773,0.000144,0.031741,-0.001436,0.0,-0.001436,0.0,0.0,10.0,0.0
1776020643.8936915,52.471,-123.010117,0.000582,-0.084261,-0.005823,0.0,-0.005823,0.0,0.0,10.0,0.0
1776020643.9135187,52.491,-123.009392,0.000455,-0.160059,-0.004549,0.0,-0.004549,0.0,0.0,10.0,0.0
1776020643.9335241,52.511,-123.010864,0.000898,-0.143546,-0.008979,0.0,-0.008979,0.0,0.0,10.0,0.0
1776020643.9535627,52.531,-123.011238,0.000463,-0.163211,-0.004634,0.0,-0.004634,0.0,0.0,10.0,0.0
1776020643.9730823,52.551,-123.012177,0.000719,-0.20876,-0.007193,0.0,-0.007193,0.0,0.0,10.0,0.0
1776020643.9933689,52.571,-123.013039,0.000458,-0.082153,-0.004584,0.0,-0.004584,0.0,0.0,10.0,0.0
1776020644.0133955,52.591,-123.013573,0.000988,-0.131801,-0.009884,0.0,-0.009884,0.0,0.0,10.0,0.0
1776020644.0339456,52.611,-123.01342,-0.000566,0.11997,0.00566,0.0,0.00566,0.0,0.0,10.0,0.0
1776020644.0535433,52.631,-123.013573,0.000499,-0.101199,-0.004994,0.0,-0.004994,0.0,0.0,10.0,0.0
1776020644.0734804,52.651,-123.017273,-0.000499,0.137562,0.004991,0.0,0.004991,0.0,0.0,10.0,0.0
1776020644.0935166,52.671,-123.015991,8.1e-05,0.175136,-0.000813,0.0,-0.000813,0.0,0.0,10.0,0.0
1776020644.1143742,52.691,-123.015129,-0.000613,0.136509,0.00613,0.0,0.00613,0.0,0.0,10.0,0.0
1776020644.1335654,52.711,-123.014282,-0.000346,-0.061098,0.003457,0.0,0.003457,0.0,0.0,10.0,0.0
1776020644.1535034,52.731,-123.015488,-1.6e-05,-0.072164,0.000163,0.0,0.000163,0.0,0.0,10.0,0.0
1776020644.1735256,52.751,-123.016373,0.000569,-0.10445,-0.005688,0.0,-0.005688,0.0,0.0,10.0,0.0
1776020644.1936262,52.771,-123.018379,-0.000534,0.062705,0.005336,0.0,0.005336,0.0,0.0,10.0,0.0
1776020644.2135167,52.791,-123.017082,0.000346,0.053579,-0.003456,0.0,-0.003456,0.0,0.0,10.0,0.0
1776020644.233213,52.811,-123.018684,0.001185,-0.030073,-0.011847,0.0,-0.011847,0.0,0.0,10.0,0.0
1776020644.2535424,52.831,-123.016724,0.001034,0.004686,-0.010339,0.0,-0.010339,0.0,0.0,10.0,0.0
1776020644.2738853,52.851,-123.01696,0.001683,-0.109871,-0.016834,0.0,-0.016834,0.0,0.0,10.0,0.0
1776020644.2935789,52.871,-123.016151,0.000647,-0.082374,-0.006472,0.0,-0.006472,0.0,0.0,10.0,0.0
1776020644.3135607,52.891,-123.014771,0.000733,-0.153635,-0.007331,0.0,-0.007331,0.0,0.0,10.0,0.0
1776020644.3335094,52.911,-123.014488,0.000657,-0.106511,-0.006569,0.0,-0.006569,0.0,0.0,10.0,0.0
1776020644.3537924,52.931,-123.014557,-0.000526,0.152509,0.005262,0.0,0.005262,0.0,0.0,10.0,0.0
1776020644.3739173,52.951,-123.015816,0.000192,-0.016748,-0.001921,0.0,-0.001921,0.0,0.0,10.0,0.0
1776020644.3934927,52.971,-123.013924,5.1e-05,-0.052074,-0.00051,0.0,-0.00051,0.0,0.0,10.0,0.0
1776020644.4135242,52.991,-123.014076,2.8e-05,-0.080638,-0.000276,0.0,-0.000276,0.0,0.0,10.0,0.0
1776020644.433859,53.011,-123.01342,0.000315,-0.133372,-0.00315,0.0,-0.00315,0.0,0.0,10.0,0.0
1776020644.4535236,53.031,-123.013573,0.000395,-0.061066,-0.003946,0.0,-0.003946,0.0,0.0,10.0,0.0
1776020644.473519,53.051,-123.010597,-2.8e-05,0.006105,0.000276,0.0,0.000276,0.0,0.0,10.0,0.0
1776020644.4935422,53.071,-123.011139,-0.000467,0.201113,0.004668,0.0,0.004668,0.0,0.0,10.0,0.0
1776020644.5143812,53.091,-123.00856,0.000279,0.096598,-0.002788,0.0,-0.002788,0.0,0.0,10.0,0.0
1776020644.5335155,53.111,-123.009583,0.000783,-0.012948,-0.00783,0.0,-0.00783,0.0,0.0,10.0,0.0
1776020644.5535638,53.131,-123.008804,0.000527,-0.152004,-0.005268,0.0,-0.005268,0.0,0.0,10.0,0.0
1776020644.574747,53.151,-123.01001,-0.000205,-0.011645,0.002047,0.0,0.002047,0.0,0.0,10.0,0.0
1776020644.593525,53.171,-123.010292,0.001836,-0.238188,-0.018358,0.0,-0.018358,0.0,0.0,10.0,0.0
1776020644.6135232,53.191,-123.011589,0.000411,-0.083083,-0.004114,0.0,-0.004114,0.0,0.0,10.0,0.0
1776020644.6335607,53.211,-123.012123,4.4e-05,-0.0377,-0.000441,0.0,-0.000441,0.0,0.0,10.0,0.0
1776020644.6540973,53.231,-123.010658,-0.000223,0.1242,0.002234,0.0,0.002234,0.0,0.0,10.0,0.0
1776020644.6735392,53.251,-123.010658,4e-06,0.020825,-4.5e-05,0.0,-4.5e-05,0.0,0.0,10.0,0.0
1776020644.6934726,53.271,-123.009979,-0.000368,-0.024808,0.003681,0.0,0.003681,0.0,0.0,10.0,0.0
1776020644.7135286,53.291,-123.011314,0.000481,-0.261056,-0.004812,0.0,-0.004812,0.0,0.0,10.0,0.0
1776020644.7341573,53.311,-123.01178,-0.000485,-0.029901,0.004847,0.0,0.004847,0.0,0.0,10.0,0.0
1776020644.7539127,53.331,-123.012436,-0.000297,0.114914,0.002967,0.0,0.002967,0.0,0.0,10.0,0.0
1776020644.7735186,53.351,-123.012901,0.000437,-0.07996,-0.004373,0.0,-0.004373,0.0,0.0,10.0,0.0
1776020644.7934878,53.371,-123.015419,-0.000674,0.095883,0.006738,0.0,0.006738,0.0,0.0,10.0,0.0
1776020644.8143926,53.391,-123.015335,0.000171,0.089547,-0.001706,0.0,-0.001706,0.0,0.0,10.0,0.0
1776020644.8335576,53.411,-123.01535,0.001026,-0.208522,-0.010257,0.0,-0.010257,0.0,0.0,10.0,0.0
1776020644.853522,53.431,-123.012917,0.001324,-0.202669,-0.013236,0.0,-0.013236,0.0,0.0,10.0,0.0
1776020644.8739085,53.451,-123.014229,0.001042,-0.003224,-0.010425,0.0,-0.010425,0.0,0.0,10.0,0.0
1776020644.8937495,53.471,-123.01178,0.00053,0.032896,-0.005301,0.0,-0.005301,0.0,0.0,10.0,0.0
1776020644.9135253,53.491,-123.012695,0.00061,-0.042088,-0.006105,0.0,-0.006105,0.0,0.0,10.0,0.0
1776020644.933501,53.511,-123.013008,0.001349,-0.136675,-0.013485,0.0,-0.013485,0.0,0.0,10.0,0.0
1776020644.953518,53.531,-123.013069,0.000257,0.007462,-0.002574,0.0,-0.002574,0.0,0.0,10.0,0.0
1776020644.9743266,53.551,-123.013832,0.00017,0.053402,-0.001703,0.0,-0.001703,0.0,0.0,10.0,0.0
1776020644.9935026,53.571,-123.01458,-0.000101,-0.028781,0.001011,0.0,0.001011,0.0,0.0,10.0,0.0
1776020645.013382,53.591,-123.015854,-0.000291,-0.067047,0.002908,0.0,0.002908,0.0,0.0,10.0,0.0
1776020645.0332425,53.611,-123.0149,0.000238,-0.101353,-0.002379,0.0,-0.002379,0.0,0.0,10.0,0.0
1776020645.0531158,53.631,-123.016006,2.4e-05,-0.034304,-0.000236,0.0,-0.000236,0.0,0.0,10.0,0.0
1776020645.0734901,53.651,-123.014381,-0.000393,0.081038,0.003931,0.0,0.003931,0.0,0.0,10.0,0.0
1776020645.0937204,53.671,-123.016083,-0.000119,-0.005207,0.001192,0.0,0.001192,0.0,0.0,10.0,0.0
